l_mm,f1_Hz,k1_eff_v,k1_eff_l,angle1,X1(1),X1(2),X1(3),X1(4),X1(5),dw_le_1,dw1_1,dw2_1,f2_Hz,k2_eff_v,k2_eff_l,angle2,X2(1),X2(2),X2(3),X2(4),X2(5),dw_le_2,dw1_2,dw2_2,f3_Hz,k3_eff_v,k3_eff_l,angle3,X3(1),X3(2),X3(3),X3(4),X3(5),dw_le_3,dw1_3,dw2_3,f4_Hz,k4_eff_v,k4_eff_l,angle4,X4(1),X4(2),X4(3),X4(4),X4(5),dw_le_4,dw1_4,dw2_4,f5_Hz,k5_eff_v,k5_eff_l,angle5,X5(1),X5(2),X5(3),X5(4),X5(5),dw_le_5,dw1_5,dw2_5
4.64,2563.28390561696,5958.57905905018,45.6766588261499,5.0037129739081,-3.33885461700964,4.20194518201669,-3.92291663855751,-2.50592327690731,3.99673410973862,424.726333925022,407.844380511378,35.7083920213423,8878.79419782337,2575.66760946793,2680.41730017621,45.5709679965768,-0.802730498519444,0.187861598500608,0.20425080857561,0.159105801913869,-0.176145069005796,487.077206834915,473.213995064194,-482.740658045197,19387.8945748681,134097.089752824,2190.73343279851,7.28382142270632,-0.609528922642692,-1.08802930862764,0.950861200960268,0.983247416220827,-0.963403608644953,737.634308915032,752.095574792974,96.1298191060788,52238.2926730343,7051733.83650934,3128.65360442734,1.20667190688057,-15.8121149759573,204.005311493941,-178.286314487311,-184.358724375494,180.638013808562,399.842056798394,381.711227289886,-8.04017902838848,100202.568254556,1494559744.43384,6611.15858616663,0.120504742574667,-162.702363436831,2465.89853427882,-2155.02213328057,-2228.42192141916,2183.44811820647,344.743069349488,324.887180026253,-0.68330519376157
4.65,2552.80737655818,5974.0912743685,45.3914378514497,4.98169747042083,-3.3515194383897,4.21911503309197,-3.94234709589828,-2.51934705010244,4.01617627138859,424.691602319742,407.808392217419,35.547347682779,8863.83009032157,2573.48764582527,2674.99807702466,45.5541104862226,-0.802718198617074,0.188832143680811,0.203264789615845,0.158218926089256,-0.175175972567714,486.988237873057,473.119667219898,-482.360453636492,19305.572498781,132218.147542051,2179.05552054654,7.31547079109314,-0.609261457017394,-1.08327537802314,0.948342317845519,0.98038676142943,-0.960631925579701,735.612734567638,749.735974039739,96.2491634766431,52009.2529685312,7256367.79424757,3111.04228147263,1.1861889983377,-15.7730369334839,205.861504906903,-180.219342818301,-186.308946176709,182.554812814392,400.045359987556,381.923596835589,-7.90805725412554,99785.0969398783,1546417916.59697,6577.03178699914,0.118160834848839,-162.286101878315,2488.15038331817,-2178.22573053422,-2251.82787843129,2206.45344881803,345.244325742262,325.398711734866,-0.671069287710122
4.66,2542.39324195467,5989.5876888529,45.1086231553389,4.95983520680543,-3.3642153365481,4.23631389217404,-3.96181727996741,-2.53279978188968,4.0356580893856,424.657144939427,407.772688507685,35.3874653011072,8848.92061075614,2571.33800182144,2669.48393363705,45.5365261864281,-0.802706276957044,0.18980112785546,0.202280779726316,0.157333127150533,-0.174208869145944,486.89955075,473.025641158844,-481.968610522039,19223.8111138231,130368.743651894,2167.4827549457,7.3472370837651,-0.60899904103762,-1.07853446579224,0.945824650679231,0.977529799679088,-0.957863653975414,733.609540444371,747.399665527258,96.3704716335928,51781.6947835285,7470399.97985446,3093.55870073698,1.16578898533231,-15.7340934266515,207.786264242193,-182.218906327165,-188.327097281529,184.538293977216,400.246717555768,382.133952115897,-7.77629770884633,99369.8535587465,1600717075.87756,6543.11399580098,0.115839585569237,-161.869538628053,2511.19991683981,-2202.2057333013,-2276.02624628171,2230.23668181067,345.742464039647,325.907171686136,-0.658914207342669
4.67,2532.04103086023,6005.06835523902,44.8281888189741,4.93812470271129,-3.37694228700517,4.25354175100241,-3.98132718208999,-2.54628146909451,4.05517955554062,424.622959201962,407.737266696251,35.2287331458057,8834.06522407959,2569.2184628077,2663.87580463798,45.5182174921763,-0.802694746495657,0.190768604962419,0.201298735807415,0.156448371222369,-0.173243714554016,486.811140553115,472.931911643244,-481.565192984271,19142.6055809265,128548.350952491,2156.01412047395,7.37912127567813,-0.60874164664102,-1.07380653101018,0.943308245393938,0.974676553640776,-0.955098817628035,731.624521080212,745.086357512427,96.4937439015591,51555.6058274761,7694436.09478224,3076.20175172638,1.14547014690626,-15.6952835229895,209.782886828034,-184.28825041813,-190.416481220323,186.591701001818,400.446150508663,382.342314543589,-7.64489234225647,98956.831478382,1657616309.15202,6509.40428953298,0.113540468332019,-161.452729743949,2535.08685796698,-2227.00110946464,-2301.05670858491,2254.83677990935,346.237487212054,326.412560884653,-0.646837932212258
4.68,2521.75027644,6020.53332776935,44.5501092683379,4.91656449556295,-3.38970026541773,4.27079860179054,-4.00087679419177,-2.55979210894644,4.07474066226166,424.589042552432,407.70212412559,35.0711396349293,8819.26340092877,2567.12881996971,2658.1746327028,45.4991867792255,-0.802683620131434,0.191734628572724,0.200318615060998,0.155564624589394,-0.172280464924191,486.723002425953,472.83847349565,-481.150265742575,19061.9511143814,126756.453129741,2144.64861506109,7.41112434654805,-0.608489245865195,-1.06909153271688,0.940793147012683,0.971827045345646,-0.952337439688137,729.657473845306,742.795762863316,96.6189807520894,51330.9739279179,7929131.89110909,3058.9703343226,1.12523078330485,-15.6566062887495,211.854890188975,-186.430836604236,-192.580621652816,188.718493724532,400.643679631115,382.548705313352,-7.51383317023541,98546.0237766386,1717287970.31616,6475.90172767614,0.111262969716692,-161.035729002931,2559.85352554519,-2252.65337951841,-2326.96154830274,2280.29525806745,346.729398837907,326.914880970071,-0.634838491280762
4.69,2511.52051582748,6035.98266032619,44.2743592698847,4.89515314111886,-3.40248924777786,4.28808443674494,-4.02046610807776,-2.57333169852367,4.09434140183403,424.555392462369,407.667258165783,34.9146733386331,8804.51461760708,2565.06887023648,2652.38136837348,45.47943640486,-0.802672910702108,0.192699251899679,0.199340374977212,0.154681853685695,-0.171319076693936,486.635131568342,472.745321599027,-480.72389395226,18981.8429812019,124992.544460868,2133.38524984874,7.44324727993164,-0.6082418108465,-1.06438943006222,0.938279399797432,0.968981296332945,-0.949579542806295,727.708198900232,740.527598972899,96.7461827903744,51107.7870293032,8175198.24588835,3041.86335869102,1.10506921535679,-15.6180607889438,214.006030696732,-188.650360820871,-194.823281019866,190.922366426462,400.839325489153,382.753145403501,-7.38311227233915,98137.4232583501,1779919033.16959,6442.60535340268,0.109006588843491,-160.618587987759,2585.5450563813,-2279.20683457827,-2353.78586981378,2306.65640150158,347.218203079245,327.414134192822,-0.62291396106964
4.7,2501.35129016919,6051.41640776027,44.0009139241613,4.8738892126062,-3.41530921026249,4.30539924840994,-4.04009511595339,-2.58690023515601,4.11398176694029,424.522006429814,407.632666214587,34.7593229725719,8789.81835589672,2563.03841620433,2646.49696974054,45.4589687078477,-0.80266263099296,0.193662527806963,0.198363973336334,0.15380002509798,-0.170359506607137,486.54752323388,472.652450894096,-480.286143187377,18902.2765003923,123256.129532706,2122.2230490638,7.47549106431809,-0.607999313818903,-1.05970018217199,0.935767047126828,0.96613932752166,-0.946825149007249,725.776499148683,738.281587670743,96.8753507680518,50886.0331919141,8433406.84411355,3024.87974520826,1.08498378411787,-15.5796460877601,216.240324102814,-190.950773586445,-197.148481076557,193.207267993838,401.033108431679,382.955655577509,-7.2527217910193,97731.0224682625,1845712606.93974,6409.51419449508,0.106770836985523,-160.20135615693,2612.20964949587,-2306.70877603777,-2381.57784302422,2333.96750536812,347.703904661403,327.910323393963,-0.611062464107345
4.71,2491.24214454425,6066.83462506966,43.7297486609548,4.85277130081639,-3.42816012931775,4.32274302945602,-4.05976381010863,-2.60049771618238,4.13366175034507,424.48888197884,407.598345696934,34.6050773981479,8775.17410306767,2561.03726604802,2640.52240228416,45.4377860093392,-0.8026527937322,0.194624508816338,0.197389368194568,0.152919105554579,-0.169401711699941,486.460172730431,472.559856379836,-479.83707944256,18823.2470423494,121546.723039644,2111.16104976727,7.50785669187878,-0.607761727112761,-1.0550237483351,0.93325613168538,0.96330115939995,-0.944074279876033,723.862180194991,736.05745514125,97.0064855657915,50665.7005907037,8704596.56377757,3008.01842437054,1.06497285023688,-15.5413612485586,218.562068282151,-193.336302334468,-199.560525636788,195.577424249743,401.225048592395,383.156256385749,-7.1226539289519,97326.8137057994,1914889640.03873,6376.62726440257,0.104555237155864,-159.784080923316,2639.89883688025,-2335.20978123524,-2410.38897397179,2362.27914045182,348.186508850475,328.403451982722,-0.599282167206494
4.72,2481.1926279644,6082.2373679752,43.4608392336381,4.83179801359002,-3.44104198159133,4.34011577283066,-4.07947218314689,-2.61412413912818,4.15338134512336,424.456016659428,407.564294064791,34.4519256184228,8760.58135170784,2559.06523344821,2634.45863856889,45.4158906128961,-0.802643411598329,0.195585247115929,0.196416517884552,0.152039061927219,-0.168445649300614,486.373075417885,472.467533111095,-479.376769117275,18744.7500281462,119863.849514642,2100.19830173566,7.54034515958877,-0.607529023153669,-1.05036008786585,0.930746695337465,0.960466811893167,-0.941326956428574,721.965050298478,733.854931839135,97.1395882065009,50446.7775142233,8989680.65465204,2991.2783367197,1.04503479362146,-15.5032053342609,220.97586835555,-195.811476080688,-202.064025696191,198.037362620977,401.415165891548,383.354968167063,-6.99290094832844,96924.7890376015,1987690836.37707,6343.94356313349,0.102359323746054,-159.366807723401,2668.66778228057,-2364.76399665754,-2440.27440347333,2391.64544638905,348.666021433448,328.893523916715,-0.587571280017774
4.73,2471.20229330242,6097.62469222926,43.1941617144196,4.81096797585755,-3.45395474400253,4.3575174715791,-4.09922022771822,-2.62777950150073,4.17314054439436,424.423408047023,407.530508796709,34.2998567779926,8746.03959967837,2557.12213751145,2628.30665804023,45.3932848051211,-0.802634497219255,0.196544794567946,0.195445381005935,0.151159861224109,-0.167491277019937,486.286226707819,472.375476198222,-478.905279012213,18666.7809289164,118207.04311722,2089.33386725509,7.57295746869742,-0.607301174461246,-1.04570916019087,0.92823877921918,0.957636304454098,-0.93858319920044,720.084920331483,731.673752410036,97.2746598472879,50229.2523634609,9289654.83411551,2974.65843275189,1.02516801291749,-15.4651774074084,223.486664586075,-198.381152814304,-204.66392732939,200.59193952891,401.603480037865,383.551811050524,-6.86345516886675,96524.9403107993,2064378817.57668,6311.46207820351,0.100182642152849,-158.949580089437,2698.57561305962,-2395.42946361864,-2471.29323884729,2422.12445736583,349.142448697447,329.380543681242,-0.575928053493738
4.74,2461.27069730118,6112.99665435798,42.9296924887949,4.79027982906494,-3.46689839365694,4.37494811903934,-4.11900793681409,-2.64146380101729,4.19293934161561,424.391053742453,407.496987397727,34.1488601584979,8731.54835003326,2555.20780269527,2622.06744679175,45.3699708561113,-0.802626063173875,0.197503202716241,0.194475916419203,0.150281470585884,-0.166538552744745,486.199622062617,472.283680806117,-478.422676322095,18589.33526521,116575.847407418,2078.56682095472,7.60569462484988,-0.607078153647945,-1.04107092484693,0.925732423743798,0.954809656065049,-0.935843028249047,718.221603737025,729.513655611576,97.4117017798359,50013.113650804,9605606.43190326,2958.15767284304,1.00537092507042,-15.4272765304292,226.099763356774,-201.050549914203,-207.365542668297,203.246370805434,401.790010530319,383.746804957038,-6.73430896633071,96127.2591644352,2145240566.19438,6279.18178544793,0.0980247484319759,-158.532439712062,2729.68578846044,-2427.26847969749,-2503.50892205425,2453.77846357279,349.615797411211,329.864516270813,-0.564350778490754
4.75,2451.39740050205,6128.35331095468,42.6674082509946,4.76973223122662,-3.4798729079181,4.39240770865825,-4.13883530349376,-2.65517703539524,4.21277773030985,424.358951371498,407.463727398919,33.9989251786042,8717.10711092098,2553.32205873673,2615.74199731774,45.3459510198216,-0.802618121994938,0.198460522794108,0.193508083240938,0.149403857282709,-0.165587434632819,486.113256994302,472.192142152984,-477.929028626662,18512.4086063771,114969.815135585,2067.89624962345,7.63855763785576,-0.60685993341783,-1.03644534152478,0.923227668651594,0.951986885285434,-0.933106463200535,716.37491648784,727.374384236821,97.5507154263118,49798.3499989139,9938724.744215,2941.77502716111,0.985641964863607,-15.3895017657513,228.82087165627,-203.825278009602,-210.174584388483,206.00626555331,401.974776660037,383.939969601089,-6.60545477086275,95731.7370418425,2230590193.61012,6247.10164990539,0.0958852089547512,-158.115426508935,2762.06650967773,-2460.34800121627,-2536.98963963787,2486.67441370173,350.086074805422,330.345447169472,-0.552837784365248
4.76,2441.58196722705,6143.69471893317,42.407285998929,4.7493238565695,-3.49287826437536,4.40989623405858,-4.15870232098697,-2.66891920243214,4.23265570416754,424.327098584684,407.430726357187,33.8500413910831,8702.71539548618,2551.4647405832,2609.33130826617,45.3212275344255,-0.802610686172011,0.199416805731714,0.192541840839581,0.148526988711789,-0.164637881108208,486.027127063369,472.100855509075,-477.424403881601,18435.9965699063,113388.508004725,2057.32125209391,7.67154752265614,-0.606646486565419,-1.03183236995575,0.920724552907358,0.949168010143774,-0.930373523143903,714.544677044481,725.255685037489,97.6917023505363,49584.9501396348,10290312.7804951,2925.50947558572,0.96597958459514,-15.3518521760731,231.65613550873,-206.711378713259,-213.097204139707,208.877663879067,402.157797512127,384.131324492408,-6.47688506620822,95338.3652013615,2320772081.49242,6215.22062657958,0.0937636000947693,-157.698578685341,2795.79117660752,-2494.74009156613,-2571.8087793581,2520.88436328715,350.55328855505,330.823342333151,-0.541387437727289
4.77,2431.82396556993,6159.02093596328,42.1493030291345,4.72905339511038,-3.50591444079249,4.42741368915503,-4.17860898286967,-2.68269030014176,4.25257325722214,424.29549305713,407.397981855086,33.7021984794276,8688.37272183396,2549.63568832025,2602.83638424191,45.2958026229747,-0.802603768150307,0.200372102163283,0.191577148826055,0.147650832390513,-0.163689850851851,485.941227878572,472.009816196457,-476.908870415483,18360.0948208616,111831.496493508,2046.84093902364,7.70466529831607,-0.606437785974421,-1.02723197005741,0.918223114848974,0.946353048286079,-0.927644226776823,712.730706317015,723.157308652072,97.8346642440406,49372.9029129396,10661800.6291534,2909.36000762533,0.946382253543155,-15.3143268244346,234.612182967064,-209.715366835294,-216.140035539902,211.867079106524,402.339091967549,384.320888937699,-6.34859238749035,94947.1347274583,2416164457.83879,6183.53766123087,0.0916595079013506,-157.281932795531,2830.93889886341,-2530.52242281378,-2608.04544109086,2556.48597632899,351.017446761231,331.298208171508,-0.529998141098404
4.78,2422.12296730677,6174.33201939376,41.8934369326937,4.70891955286805,-3.51898141521899,4.44496006787091,-4.19855528264188,-2.69649032643025,4.27253038342896,424.264132488037,407.365491500306,33.555386258991,8674.07861291365,2547.83474710806,2596.25823554442,45.2696784936605,-0.802597380335008,0.201326462434542,0.190613967051352,0.146775355955382,-0.16274330279855,485.855555095469,471.919019587457,-476.382496918695,18284.6990712749,110298.359651553,2036.45443274097,7.73791198816855,-0.606233804616525,-1.02264410192571,0.915723392187053,0.94354201697226,-0.924918592402276,710.932827625752,721.079009533624,97.9796029268664,49162.1972658034,11054760.6946643,2893.32562232833,0.92684845757733,-15.2769247743307,237.696172225666,-212.844277623554,-219.310242288654,214.981545016863,402.518678705035,384.508682042413,-6.22056931993169,94558.0365410744,2517183475.65474,6152.05169111362,0.0895725277987272,-156.86552380137,2867.59506754033,-2567.77883696006,-2645.78500848113,2593.56308656614,351.478557934091,331.770051530712,-0.518668331701088
4.79,2412.47854792282,6189.6280273492,41.6396655899712,4.68892105117221,-3.53207916586776,4.46253536442857,-4.21854121416444,-2.71031927943296,4.29252707710085,424.233014600691,407.333252925655,33.4095946717096,8659.83259645628,2546.0617671152,2589.59787795129,45.242857340347,-0.802591535092065,0.202279936609752,0.189652255599707,0.145900527157404,-0.161798196130109,485.77010441579,471.828461103975,-475.845352437793,18209.8050795289,108788.684889026,2026.16086711724,7.77128862040083,-0.606034515550212,-1.01806872577156,0.913225421950796,0.940734933017543,-0.922196637871191,709.150866662182,719.020545878505,98.1265203539358,48952.8222512206,11470925.1145677,2877.40532821179,0.907376698812511,-15.2396450900078,240.915845606573,-216.105719770499,-222.615572153837,218.228668855238,402.696576202846,384.694722712354,-6.09280849782405,94171.0614094854,2624287877.24035,6120.7616456748,0.0875022643002699,-156.449385128991,2905.8519966626,-2606.59997562307,-2685.11979028483,2632.20632717366,351.936630976183,332.238879676823,-0.50739648031888
